INFO - 2021-01-26 18:21:06,728 - process: 27808 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-29 13:01:18,680 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 88
INFO - 2021-01-29 13:01:41,426 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 89
INFO - 2021-01-29 13:02:04,231 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 90
INFO - 2021-01-29 13:02:27,185 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 91
INFO - 2021-01-29 13:02:49,943 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 92
INFO - 2021-01-29 13:03:12,593 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 93
INFO - 2021-01-29 13:03:35,386 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 94
INFO - 2021-01-29 13:03:58,122 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 95
INFO - 2021-01-29 13:04:20,757 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 96
INFO - 2021-01-29 13:04:43,854 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 97
INFO - 2021-01-29 13:05:06,762 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 98
INFO - 2021-01-29 13:05:29,801 - process: 35875 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_5_classes, epoch: 99
INFO - 2021-01-29 15:09:56,900 - process: 36501 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-29 15:10:42,498 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 0
INFO - 2021-01-29 15:11:27,727 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 1
INFO - 2021-01-29 15:12:12,922 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 2
INFO - 2021-01-29 15:12:57,419 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 3
INFO - 2021-01-29 15:13:41,830 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 4
INFO - 2021-01-29 15:14:27,545 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 5
INFO - 2021-01-29 15:15:12,179 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 6
INFO - 2021-01-29 15:15:56,568 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 7
INFO - 2021-01-29 15:16:41,569 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 8
INFO - 2021-01-29 15:17:29,582 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 9
INFO - 2021-01-29 15:18:20,710 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 10
INFO - 2021-01-29 15:19:19,800 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 11
INFO - 2021-01-29 15:20:03,676 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 12
INFO - 2021-01-29 15:20:47,144 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 13
INFO - 2021-01-29 15:21:30,515 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 14
INFO - 2021-01-29 15:22:14,263 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 15
INFO - 2021-01-29 15:22:58,420 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 16
INFO - 2021-01-29 15:23:42,231 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 17
INFO - 2021-01-29 15:24:25,866 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 18
INFO - 2021-01-29 15:25:09,346 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 19
INFO - 2021-01-29 15:25:53,258 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 20
INFO - 2021-01-29 15:26:37,224 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 21
INFO - 2021-01-29 15:27:20,853 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 22
INFO - 2021-01-29 15:28:04,386 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 23
INFO - 2021-01-29 15:28:48,017 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 24
INFO - 2021-01-29 15:29:31,492 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 25
INFO - 2021-01-29 15:30:14,890 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 26
INFO - 2021-01-29 15:30:58,424 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 27
INFO - 2021-01-29 15:31:41,915 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 28
INFO - 2021-01-29 15:32:25,613 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 29
INFO - 2021-01-29 15:33:09,261 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 30
INFO - 2021-01-29 15:33:52,865 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 31
INFO - 2021-01-29 15:34:36,485 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 32
INFO - 2021-01-29 15:35:20,296 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 33
INFO - 2021-01-29 15:36:04,008 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 34
INFO - 2021-01-29 15:36:47,576 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 35
INFO - 2021-01-29 15:37:31,367 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 36
INFO - 2021-01-29 15:38:15,091 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 37
INFO - 2021-01-29 15:38:58,774 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 38
INFO - 2021-01-29 15:39:42,592 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 39
INFO - 2021-01-29 15:40:26,193 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 40
INFO - 2021-01-29 15:41:09,785 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 41
INFO - 2021-01-29 15:41:53,533 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 42
INFO - 2021-01-29 15:42:36,996 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 43
INFO - 2021-01-29 15:43:20,639 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 44
INFO - 2021-01-29 15:44:05,205 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 45
INFO - 2021-01-29 15:44:48,940 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 46
INFO - 2021-01-29 15:45:33,155 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 47
INFO - 2021-01-29 15:46:21,761 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 48
INFO - 2021-01-29 15:47:05,698 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 49
INFO - 2021-01-29 15:48:02,425 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 50
INFO - 2021-01-29 15:49:01,832 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 51
INFO - 2021-01-29 15:49:54,735 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 52
INFO - 2021-01-29 15:50:47,836 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 53
INFO - 2021-01-29 15:51:38,097 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 54
INFO - 2021-01-29 15:52:23,702 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 55
INFO - 2021-01-29 15:53:08,464 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 56
INFO - 2021-01-29 15:53:52,887 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 57
INFO - 2021-01-29 15:54:37,368 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 58
INFO - 2021-01-29 15:55:21,752 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 59
INFO - 2021-01-29 15:56:06,129 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 60
INFO - 2021-01-29 15:56:50,656 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 61
INFO - 2021-01-29 15:57:35,263 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 62
INFO - 2021-01-29 15:58:19,452 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 63
INFO - 2021-01-29 15:59:03,873 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 64
INFO - 2021-01-29 15:59:48,146 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 65
INFO - 2021-01-29 16:00:32,411 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 66
INFO - 2021-01-29 16:01:16,654 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 67
INFO - 2021-01-29 16:02:00,770 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 68
INFO - 2021-01-29 16:02:44,957 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 69
INFO - 2021-01-29 16:03:29,106 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 70
INFO - 2021-01-29 16:04:13,464 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 71
INFO - 2021-01-29 16:04:57,984 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 72
INFO - 2021-01-29 16:05:42,278 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 73
INFO - 2021-01-29 16:06:26,588 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 74
INFO - 2021-01-29 16:07:10,733 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 75
INFO - 2021-01-29 16:07:56,509 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 76
INFO - 2021-01-29 16:08:41,351 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 77
INFO - 2021-01-29 16:09:25,716 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 78
INFO - 2021-01-29 16:10:10,050 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 79
INFO - 2021-01-29 16:10:54,596 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 80
INFO - 2021-01-29 16:11:39,468 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 81
INFO - 2021-01-29 16:12:27,703 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 82
INFO - 2021-01-29 16:13:11,909 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 83
INFO - 2021-01-29 16:13:55,490 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 84
INFO - 2021-01-29 16:14:39,050 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 85
INFO - 2021-01-29 16:15:23,927 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 86
INFO - 2021-01-29 16:16:07,424 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 87
INFO - 2021-01-29 16:16:50,932 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 88
INFO - 2021-01-29 16:17:35,686 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 89
INFO - 2021-01-29 16:18:19,907 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 90
INFO - 2021-01-29 16:19:03,470 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 91
INFO - 2021-01-29 16:19:47,092 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 92
INFO - 2021-01-29 16:20:30,710 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 93
INFO - 2021-01-29 16:21:14,289 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 94
INFO - 2021-01-29 16:21:58,438 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 95
INFO - 2021-01-29 16:22:42,619 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 96
INFO - 2021-01-29 16:23:44,941 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 97
INFO - 2021-01-29 16:24:29,160 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 98
INFO - 2021-01-29 16:25:14,418 - process: 36501 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_10_classes, epoch: 99
INFO - 2021-01-29 18:45:45,167 - process: 37430 - cnn.py - util.log - 74 - cnn - Start training
INFO - 2021-01-29 18:47:48,399 - process: 37448 - cnn.py - util.log - 74 - cnn - Start training
INFO - 2021-01-29 19:12:06,131 - process: 37498 - cnn.py - util.log - 74 - cnn - Start training
